trade_date,Open,Close,High,Low,Volume,CPI,PPI,PMI,Close_Trend,Close_Seasonal,Close_Residual,Log_Return,Daily_PCT_Change,Mean,EMA,Volatility,Long_Mean,Long_Volatility,Lag_22,Lag_60,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Volume_outlier,Volume_corrected,CPI_Volatility,PPI_Volatility,PMI_Volatility,CPI_MOM,PPI_MOM,PMI_MOM,CPI_Trend,CPI_Cycle,PPI_Trend,PPI_Cycle,PMI_Trend,PMI_Cycle,Return,High_Inflation,Economic_Expansion,PMI_Price_Corr,Stagflation_Risk,Macro_Trend,Divergence_Trend
2005-01-18,977.6,991.42,991.84,974.15,4516132.0,100.6,105.8,54.7,0.0,1.0545345337323075,0.0,0.014119506866756025,1.421965790981261,0.0,994.5362392486235,0.0,0.0,0.0,0.0,0.0,0.0361420849753924,-1.2997289597905346,0,False,4516132.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.64905681916304,-0.04905681916304161,105.80376461465384,-0.0037646146538463654,54.59966926462742,0.1003307353725802,1.421965790981261,0,0,0.0,0,87.01749689948144,0.0
2005-01-19,991.29,986.24,991.29,981.23,4255249.0,100.6,105.8,54.7,0.0,1.0552892551297102,0.0,-0.005238526183326511,-0.522482903310395,0.0,993.746121224945,0.0,0.0,0.0,0.0,0.0,-0.0577669120388864,-1.304231133959167,0,False,4255249.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.67051501713114,-0.07051501713114305,105.79743119069384,0.0025688093061546624,54.592561173103036,0.10743882689696704,-0.522482903310395,0,0,0.0,0,87.020169126976,0.0
2005-01-20,983.2,972.46,983.2,966.89,4652048.0,100.6,105.8,54.7,0.0,1.0507978915600475,0.0,-0.014070789150400368,-1.397225827384807,0.0,991.718871584474,0.0,0.0,0.0,0.0,0.0,0.09324930221474692,-1.2973833968205297,0,False,4652048.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.6923706562635,-0.09237065626351182,105.79090230614979,0.009097693850208088,54.58568162260932,0.11431837739068129,-1.397225827384807,0,0,0.0,0,87.02298486167422,0.0
2005-01-21,971.5,988.52,989.72,951.43,6185255.0,100.6,105.8,54.7,0.0,1.057852958616551,0.0,0.016379931540469298,1.6514818090204164,0.0,991.4142171478575,0.0,0.0,0.0,0.0,0.0,0.32957677994724044,-1.27092416049403,0,False,6185255.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.71465939809768,-0.114659398097686,105.78415287875868,0.015847121241321815,54.57908588779918,0.12091411220082193,1.6514818090204164,0,0,0.0,0,87.02596605488519,0.0
2005-01-24,1009.95,1008.18,1009.95,998.37,7323355.0,100.6,105.8,54.7,0.0,1.053914388609436,0.0,0.01969312903614036,1.9888317889369844,0.0,993.0109583718711,0.0,0.0,0.0,0.0,0.0,0.18400211470666927,-1.2512834617082893,0,False,7323355.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.73741048954228,-0.1374104895422903,105.7771584580418,0.02284154195820065,54.57283718210175,0.12716281789825246,1.9888317889369844,0,0,0.0,0,87.02913537656195,0.0
2005-01-25,1006.0,999.55,1006.0,989.95,4694803.0,100.6,105.8,54.7,0.0,1.0521963018424167,0.0,-0.008596826416153834,-0.8559979368763515,0.0,993.6337242412167,0.0,0.0,0.0,0.0,0.0,-0.3589272949351766,-1.2966455547358409,0,False,4694803.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.7606452150477,-0.16064521504770823,105.76989569401493,0.03010430598506275,54.567007115759466,0.13299288424053657,-0.8559979368763515,0,0,0.0,0,87.03251600827404,0.0
2005-01-26,997.64,987.96,997.64,985.67,4113900.0,100.6,105.8,54.7,0.0,1.0490930423936502,0.0,-0.01166296660341674,-1.1595217848031525,0.0,993.093369551577,0.0,0.0,0.0,0.0,0.0,-0.12373320030680734,-1.3066704566308704,0,False,4113900.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.78437531666916,-0.1843753166691613,105.76234282291203,0.03765717708796501,54.56167612976601,0.1383238702339895,-1.1595217848031525,0,0,0.0,0,87.03613142311572,0.0
2005-01-27,986.15,971.37,986.15,970.35,4123213.0,100.6,105.8,54.7,0.0,1.0461380406754996,0.0,-0.016934764924860658,-1.6792177820964427,0.0,991.0244772133316,0.0,0.0,0.0,0.0,0.0,0.002263788619071949,-1.30650973804042,0,False,4123213.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.80860138054419,-0.20860138054419508,105.75448017154378,0.04551982845622149,54.55693390073202,0.1430660992679833,-1.6792177820964427,0,0,0.0,0,87.04000515093999,0.0
2005-01-28,971.37,952.41,971.94,949.11,4072373.0,100.6,105.8,54.7,0.0,1.040595316870841,0.0,-0.019711831825884856,-1.951882392908988,0.0,987.3469079549191,0.0,0.0,0.0,0.0,0.0,-0.012330190072644798,-1.307387106572418,0,False,4072373.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.83331118896885,-0.23331118896885528,105.74629068180266,0.05370931819733471,54.552879711092416,0.14712028890758688,-1.951882392908988,0,0,0.0,0,87.04416052728799,0.0
2005-01-31,948.44,922.65,948.44,921.58,4095099.0,100.6,105.8,54.7,0.0,1.036982129339513,0.0,-0.0317456500251025,-3.1247046965067526,988.8795,981.1852976734981,21.810913848226015,0.0,0.0,0.0,0.0,0.005580530074234424,-1.3069949138647432,0,False,4095099.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.85847803803217,-0.2584780380321803,105.73776045668028,0.062239543319719814,54.54962277842791,0.15037722157209288,-3.1247046965067526,0,0,0.0,0,87.04862042438013,0.0
2005-02-01,919.8,913.33,929.69,911.93,4199745.0,100.6,105.8,54.7,0.0,1.0378862209325657,0.0,-0.010152703250177093,-1.0101338535739357,985.1995,974.7228883712602,27.59832345689824,0.0,0.0,0.0,0.0,0.025553960966511413,-1.3051889912172319,0,False,4199745.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.8840590216573,-0.2840590216572991,105.72887932898198,0.07112067101802211,54.54728253700592,0.15271746299408306,-1.0101338535739357,0,0,0.0,0,87.05340696254841,0.0
2005-02-02,913.03,964.24,964.42,913.03,6553566.0,100.6,105.8,54.7,0.0,1.0431269481124352,0.0,0.05424296520777823,5.5741079347004785,983.2299999999999,973.7245180501878,27.619329996828036,0.0,0.0,0.0,0.0,0.5604675998185604,-1.2645680534643535,0,False,6553566.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.90999328390362,-0.3099932839036228,105.71964145370366,0.08035854629633832,54.545988863956495,0.1540111360435077,5.5741079347004785,0,0,0.0,0,87.05854120052125,0.0
2005-02-03,963.75,945.31,967.94,944.76,6371300.0,100.6,105.8,54.7,0.0,1.039640112276971,0.0,-0.019827310252423434,-1.9632041815315748,980.7655000000001,971.0183734739794,28.728213433927003,0.0,0.0,986.93,0.0,-0.027811728759579157,-1.2677134990358163,0,False,6371300.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.9362002425096,-0.3362002425096051,105.71004592477672,0.08995407522327525,54.545882241789066,0.15411775821093698,-1.9632041815315748,0,0,0.0,0,87.06404280302513,0.0
2005-02-04,944.45,962.03,963.81,943.47,5193013.0,100.6,105.8,54.7,0.0,1.0335858086609035,0.0,0.01753271918298377,1.7687319503654875,978.9865,970.162337905029,28.73186352887863,0.0,0.0,1003.63,0.0,-0.18493666912561013,-1.2880477227860614,0,False,5193013.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.96257778790235,-0.36257778790235307,105.70009741658718,0.09990258341281333,54.54711384823084,0.15288615176915954,1.7687319503654875,0,1,0.0,0,87.06992968424011,0.0
2005-02-16,967.43,972.34,979.3,965.94,4693322.0,100.6,105.8,54.7,0.0,1.0215745655726056,0.0,0.01065990232473171,1.0716921509724253,977.2864999999999,970.3697342950262,28.025403565336944,0.0,0.0,994.6,0.0,-0.09622371444092281,-1.2966711130127073,0,False,4693322.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,100.9890004632699,-0.3890004632699089,105.68980685033185,0.11019314966814875,54.54984556363116,0.15015443636884385,1.0716921509724253,0,1,0.0,0,87.07621762574429,0.0
2005-02-17,971.84,977.27,977.44,964.32,4031958.0,100.6,105.8,54.7,0.0,1.0194588658166406,0.0,0.005057432520489527,0.5070242919143375,975.733,971.0269024574047,27.057886115745116,0.0,0.0,997.61,0.0,-0.1409159652800298,-1.308084566234509,0,False,4031958.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.01531763278724,-0.4153176327872501,105.67919208488694,0.12080791511306188,54.5542498854332,0.14575011456680187,0.5070242919143375,0,1,0.0,0,87.08291986770246,0.0
2005-02-18,977.12,964.77,977.12,964.55,4112811.0,100.6,105.8,54.7,0.0,1.0245036870778863,0.0,-0.01287323909375688,-1.2790733369488438,973.5405000000001,970.431006985271,26.009053378229282,0.0,0.0,1006.34,0.0,0.020053036266746815,-1.3066892499890794,0,False,4112811.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.04135164670834,-0.44135164670834115,105.66827863143078,0.13172136856921668,54.560509738471595,0.13949026152840815,-1.2790733369488438,0,1,0.0,0,87.09004667220357,0.0
2005-02-21,965.0,981.82,981.89,964.47,4765203.0,100.6,105.8,54.7,0.0,1.0169250444338653,0.0,0.017518261201964844,1.7672605906071004,971.9780000000001,971.5156729866737,24.3981092019767,0.0,0.0,1008.34,0.0,0.15862435691793286,-1.295430630568794,0,False,4765203.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.06689601378488,-0.4668960137848899,105.65710039058027,0.1428996094197288,54.5688181691167,0.1311818308832997,1.7672605906071004,0,1,0.0,0,87.09760485782728,0.0
2005-02-22,982.42,1007.69,1008.67,980.51,9575789.0,100.6,105.8,54.7,0.0,1.008563831818291,0.0,0.026007869484670387,2.6349025279582827,972.3539999999999,974.960846987943,24.90805986655305,0.0,0.0,1008.62,0.0,1.009523833507198,-1.2124122045878596,0,False,9575789.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.09171359334866,-0.4917135933486634,105.64570041026947,0.1542995897305275,54.57937791056256,0.12062208943743968,2.6349025279582827,0,1,0.0,0,87.10559730472691,0.0
2005-02-23,1008.29,1019.26,1023.33,1002.8,10201823.0,100.6,105.8,54.7,0.0,0.9998857345501146,0.0,0.01141629113812476,1.148170568329543,974.441,979.1798139414723,27.02259423052067,0.0,0.0,1013.07,0.0,0.06537675381109587,-1.2016084569175032,0,False,10201823.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.11553482139706,-0.5155348213970683,105.63413166201649,0.16586833798351108,54.59240080585263,0.10759919414737595,1.148170568329543,0,1,0.0,0,87.11402242975538,0.0
2005-02-24,1018.29,1024.45,1024.87,1012.45,8683232.0,100.6,105.8,54.7,0.0,0.9979435643189621,0.0,0.005079009406335362,0.5091929439004828,976.0925,983.4912602327606,29.048286456392436,0.0,0.0,1000.17,0.0,-0.1488548664292646,-1.2278154584197762,0,False,8683232.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.13805598715011,-0.5380559871501163,105.62245783258861,0.17754216741138862,54.60810707456424,0.091892925435765,0.5091929439004828,0,1,0.0,0,87.12287363143433,0.0
2005-02-25,1024.57,1024.12,1035.47,1023.74,9650761.0,100.6,105.8,54.7,0.0,1.0018095407620906,0.0,-0.0003221759596739475,-0.03221240665725045,977.9865,987.3606640201168,30.919403084556198,0.0,0.0,977.52,0.0,0.11142498553533975,-1.2111183793797367,0,False,9650761.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.1589375787984,-0.5589375787984068,105.61075412738761,0.18924587261238912,54.626724408441014,0.0732755915589891,-0.03221240665725045,0,1,0.0,0,87.13213870487567,0.0
2005-02-28,1023.19,1020.85,1026.04,1014.94,7028051.0,100.6,105.8,54.7,0.0,1.0080045914921003,0.0,-0.0031980936513256995,-0.3192985197047138,980.406,990.5501245896295,32.32551386004234,0.0,0.0,991.42,0.0,-0.27176198851054334,-1.256379654410358,0,False,7028051.0,0.0,0.0,0.0,0.5999999999999943,5.799999999999997,0.0,101.17780271953339,-0.5778027195333948,105.59910808113247,0.20089191886752644,54.6484868806797,0.05151311932030467,-0.3192985197047138,0,1,0.0,0,87.14179922711519,0.0
2005-03-01,1020.6,1021.16,1023.96,1011.56,6675636.0,101.8,105.4,54.5,0.0,1.0059384715945023,0.0,0.00030362241358416185,0.030366851153451613,982.0379999999999,993.4653508191886,33.55719478897577,0.0,0.0,986.24,0.0,-0.05014405843099312,-1.262461437085498,0,False,6675636.0,0.2190890230020664,0.07302967433402037,0.0365148371670115,1.7999999999999972,5.400000000000006,-0.3656307129798919,101.19423571743691,0.6057642825630865,105.58762037061666,-0.18762037061665637,54.67363365305978,-0.17363365305978107,0.030366851153451613,0,1,0.0,0,87.15182991370445,0.0
2005-03-02,1021.36,1006.15,1028.33,1005.34,7457971.0,101.8,105.4,54.5,0.0,1.0016646150566804,0.0,-0.014808070083415503,-1.4698969799052053,981.9365,994.6734126459326,33.476935858493434,0.0,0.0,972.46,0.0,0.11719257910407332,-1.2489603334175052,0,False,7457971.0,0.30444975804295377,0.1014832526809821,0.05074162634049292,1.7999999999999972,5.400000000000006,0.0,101.20778075540201,0.5922192445979846,105.57640562346137,-0.17640562346136335,54.70240746466073,-0.20240746466073034,-1.4698969799052053,0,1,0.0,0,87.16219794784138,0.0
2005-03-03,1004.1,1011.29,1011.7,996.36,5372494.0,101.8,105.4,54.5,0.0,1.0042033335477252,0.0,0.005095577684226089,0.5108582219351065,982.5234999999999,996.2559447748913,33.90225939916719,0.0,0.0,988.52,0.0,-0.2796306126693172,-1.2849503392004684,0,False,5372494.0,0.3661542919552349,0.12205143065174191,0.061025715325873246,1.7999999999999972,5.400000000000006,0.0,101.21802408328573,0.5819759167142706,105.56556543809536,-0.1655654380953564,54.735038996669424,-0.23503899666942374,0.5108582219351065,0,1,0.0,0,87.1728761726835,0.0
2005-03-04,1011.2,1003.21,1012.67,1001.85,4525189.0,101.8,105.4,54.5,0.0,0.9903350221784253,0.0,-0.008021884665554766,-0.7989795212055784,983.2860000000001,996.9182357487111,34.20114516396074,0.0,0.0,1008.18,0.0,-0.15771166985016638,-1.2995726591061463,0,False,4525189.0,0.41489508437010914,0.13829836145669905,0.06914918072835217,1.7999999999999972,5.400000000000006,0.0,101.22459307728148,0.5754069227185141,105.55518916255681,-0.15518916255680892,54.771744874198774,-0.2717448741987738,-0.7989795212055784,0,1,0.0,0,87.18384237134569,0.0
2005-03-07,1004.34,1006.95,1008.36,1001.86,4475140.0,101.8,105.4,54.5,0.0,0.9880255831150297,0.0,0.0037211011218218513,0.3728033014025023,985.0649999999999,997.8736418678815,34.4729835485245,0.0,0.0,999.55,0.0,-0.011060090528815514,-1.3004363769987106,0,False,4475140.0,0.45485882614733864,0.15161960871577435,0.07580980435789014,1.7999999999999972,5.400000000000006,0.0,101.22715552857697,0.572844471423025,105.54535464728406,-0.14535464728405145,54.81272540020916,-0.3127254002091604,0.3728033014025023,0,1,0.0,0,87.19507852535673,0.0
2005-03-08,1007.68,1029.46,1029.46,1007.68,7187007.0,101.8,105.4,54.5,0.0,0.9913547706861864,0.0,0.022108432847614566,2.2354635284770774,988.9175000000001,1000.8818664518927,34.93383006334596,0.0,0.0,987.96,0.0,0.6059848406977213,-1.253636479894774,0,False,7187007.0,0.48820572260698,0.16273524086898686,0.08136762043449668,1.7999999999999972,5.400000000000006,0.0,101.22541918717388,0.5745808128261132,105.53612896569021,-0.1361289656902045,54.85816200648911,-0.3581620064891098,2.2354635284770774,0,1,0.0,0,87.20657005311773,0.0
2005-03-09,1031.6,1032.55,1034.62,1024.89,8257822.0,101.8,105.4,54.5,0.0,0.9880475566152139,0.0,0.002997077912315775,0.30015736405493154,994.4125,1003.8978791707601,32.52172567360883,0.0,0.0,971.37,0.0,0.14899317615803076,-1.2351569483331775,0,False,8257822.0,0.5162196805824874,0.1720732268608215,0.08603661343041427,1.7999999999999972,5.400000000000006,0.0,101.21913158394003,0.5808684160599711,105.52756909711566,-0.12756909711565356,54.90821440778548,-0.40821440778547924,0.30015736405493154,0,1,0.0,0,87.21830502961372,0.0
2005-03-10,1032.27,1005.55,1032.27,1002.42,7106020.0,101.8,105.4,54.5,0.0,0.9877912568426991,0.0,-0.026496815332188835,-2.6148854777008346,999.0235,1004.0552240116401,26.37785739572995,0.0,0.0,952.41,0.0,-0.1394801195763241,-1.255034108637908,0,False,7106020.0,0.5397317341305597,0.17991057804351085,0.08995528902175921,1.7999999999999972,5.400000000000006,0.0,101.2080801511884,0.5919198488115995,105.51972256750031,-0.11972256750030397,54.96301744648353,-0.4630174464835335,-2.6148854777008346,0,1,0.0,0,87.23027338839074,0.0
2005-03-11,1003.78,1009.43,1010.86,999.11,5955310.0,101.8,105.4,54.5,0.0,0.9922351652706305,0.0,0.0038511596100156286,0.38585848540599876,1001.283,1004.567107439103,25.148330927141927,0.0,0.0,922.65,0.0,-0.16193452875167813,-1.2748924238120927,0,False,5955310.0,0.5593099196392743,0.18643663987974826,0.09321831993987816,1.7999999999999972,5.400000000000006,0.0,101.19209265931653,0.6079073406834681,105.51262804381902,-0.11262804381901503,55.02267761674575,-0.522677616745753,0.38585848540599876,0,1,0.0,0,87.24246610662709,0.0
2005-03-14,1009.18,1007.77,1016.54,991.06,7550503.0,101.8,105.4,54.5,0.0,1.001554438220446,0.0,-0.0016458460982734843,-0.16444924363254732,1004.406,1004.872144825855,21.435796769840003,0.0,0.0,913.33,0.0,0.2678606151484977,-1.247363467465443,0,False,7550503.0,0.5753559617824566,0.191785320594142,0.09589266029707526,1.7999999999999972,5.400000000000006,0.0,101.17103798426695,0.6289620157330518,105.50631587897945,-0.10631587897944428,55.08726925874529,-0.5872692587452875,-0.16444924363254732,0,1,0.0,0,87.25487437399723,0.0
2005-03-15,1007.89,993.83,1007.89,992.02,6499568.0,101.8,105.4,54.5,0.0,1.0021523888381343,0.0,-0.01392908211936245,-1.3832521309425694,1005.9959999999999,1003.8205119852973,19.188728434874356,0.0,0.0,964.24,0.0,-0.13918741572581328,-1.265499921009413,0,False,6499568.0,0.5881590214242685,0.19605300714141222,0.09802650357071059,1.7999999999999972,5.400000000000006,0.0,101.14482721776977,0.655172782230224,105.50080860449731,-0.10080860449730267,55.156830415598584,-0.6568304155985842,-1.3832521309425694,0,1,0.0,0,87.26748874595522,0.0
2005-03-16,992.64,983.92,992.64,977.13,5311964.0,101.8,105.4,54.5,0.0,0.9979393049315846,0.0,-0.010021572938836555,-0.9971524304961732,1006.575,1001.9252251295547,18.272581271286676,0.0,0.0,945.31,0.0,-0.18272045157462768,-1.285994932379891,0,False,5311964.0,0.5979274549469221,0.19930915164896304,0.09965457582448624,1.7999999999999972,5.400000000000006,0.0,101.11341512947284,0.686584870527156,105.49612136884117,-0.09612136884116751,55.23135834783466,-0.7313583478346573,-0.9971524304961732,0,1,0.0,0,87.28029828204956,0.0
2005-03-17,983.11,970.97,984.25,970.34,5313307.0,101.8,105.4,54.5,0.0,0.999871094012515,0.0,-0.013249021103642926,-1.3161639157655003,1006.26,998.9771084505495,18.84955088114939,0.0,0.0,962.03,0.0,0.0002528255086065023,-1.285971755630511,0,False,5313307.0,0.6048083195924706,0.20160277319747857,0.10080138659874423,1.7999999999999972,5.400000000000006,0.0,101.07680198713389,0.7231980128661064,105.49226231988206,-0.09226231988205313,55.31080470275922,-0.8108047027592207,-1.3161639157655003,0,1,0.0,0,87.29328966992506,0.0
2005-03-18,969.12,949.51,973.1,945.6,5393917.0,101.8,105.4,54.5,0.0,1.0008885442413074,0.0,-0.022349509774758008,-2.21016097304757,1005.497,994.2659552647829,20.822943848704565,0.0,0.0,972.34,0.0,0.015171342442663382,-1.2845806329443512,0,False,5393917.0,0.6088995160859031,0.20296650536195507,0.1014832526809827,1.7999999999999972,5.400000000000006,0.0,101.03503573801555,0.7649642619844457,105.48923293039594,-0.08923293039593716,55.395070338903835,-0.8950703389038352,-2.21016097304757,0,1,0.0,0,87.30644633577178,0.0
2005-03-21,947.57,949.55,952.76,940.09,4192190.0,101.8,105.4,54.5,0.0,1.0037421135873397,0.0,4.2126104499915675e-05,0.004212699181671553,1003.8834999999999,990.007292858613,23.79263890476675,0.0,0.0,977.27,0.0,-0.2227930092361451,-1.3053193712183973,0,False,4192190.0,0.6102571532587224,0.20341905108622693,0.10170952554311886,1.7999999999999972,5.400000000000006,0.0,100.98821455146472,0.8117854485352751,105.48702826605327,-0.08702826605326663,55.483999808917936,-0.983999808917936,0.004212699181671553,0,1,0.0,0,87.31974754214531,0.0
2005-03-22,948.78,922.56,949.07,918.09,5795013.0,101.8,105.4,54.5,0.0,1.008264369442011,0.0,-0.028835773710216672,-2.842399031120002,999.6270000000001,983.5837411577927,29.90543870620388,0.0,0.0,964.77,0.0,0.38233548574849907,-1.2776587405621656,0,False,5795013.0,0.6088995160859021,0.2029665053619522,0.10148325268098175,1.7999999999999972,5.400000000000006,0.0,100.93648971934641,0.8635102806535855,105.4856371957932,-0.08563719579319695,55.57737550778851,-1.0773755077885099,-2.842399031120002,0,1,0.0,0,87.33316747430938,0.0
2005-03-23,921.07,923.19,937.68,914.54,5290283.0,101.8,105.4,54.5,0.0,1.0080097411134228,0.0,0.0006826493560510795,0.06828824141520418,994.8234999999999,977.831956285622,34.01861568936991,0.0,0.0,981.82,0.0,-0.08709730245643965,-1.2863690910569612,0,False,5290283.0,0.6048083195924687,0.20160277319747286,0.10080138659874231,1.7999999999999972,5.400000000000006,0.0,100.88006890751518,0.9199310924848163,105.48504254492532,-0.08504254492531516,55.67491149718249,-1.1749114971824923,0.06828824141520418,0,1,0.0,0,87.346674316541,0.0
