Date,Actual,Predicted
2023-03-06,4109.01,4059.2117
2023-03-07,4048.85,4059.5608
2023-03-08,4034.11,4053.0674
2023-03-09,4019.85,4040.0579
2023-03-10,3967.14,4024.819
2023-03-13,4008.69,3999.3428
2023-03-14,3984.7000000000003,3988.3677
2023-03-15,3986.9,3975.0886
2023-03-16,3939.15,3966.2407
2023-03-17,3958.82,3950.9644
2023-03-20,3939.0799999999995,3946.6755
2023-03-21,3982.38,3944.8887
2023-03-22,3999.4400000000005,3948.3616
2023-03-23,4039.09,3952.4094
2023-03-24,4027.0499999999997,3963.2527
2023-03-27,4012.48,3969.2014
2023-03-28,3999.51,3971.3594
2023-03-29,4006.14,3967.5955
2023-03-30,4038.53,3965.3513
2023-03-31,4050.93,3969.7087
2023-04-03,4090.57,3977.6
2023-04-04,4103.11,3994.7131
2023-04-06,4096.64,4012.7869
2023-04-07,4123.28,4023.3323
2023-04-10,4104.81,4033.0334
2023-04-11,4100.15,4036.4465
2023-04-12,4097.29,4039.0837
2023-04-13,4068.98,4041.243
2023-04-14,4092.0,4037.7576
2023-04-17,4149.38,4039.5771
2023-04-18,4162.03,4056.7734
2023-04-19,4124.56,4074.5203
2023-04-20,4113.02,4083.7869
2023-04-21,4032.57,4089.7112
2023-04-24,3982.6400000000003,4081.0698
2023-04-25,3962.67,4063.133
2023-04-26,3959.23,4043.3252
2023-04-27,3988.4199999999996,4025.399
2023-04-28,4029.09,4014.7908
2023-05-04,4030.25,4015.6416
2023-05-05,4016.8799999999997,4018.3142
2023-05-08,4062.66,4018.4348
2023-05-09,4027.88,4024.518
2023-05-10,3996.87,4019.226
2023-05-11,3990.6600000000003,4007.4922
2023-05-12,3937.76,3990.312
2023-05-15,3998.89,3962.8308
2023-05-16,3978.21,3953.9001
2023-05-17,3960.17,3941.0776
2023-05-18,3956.07,3927.2163
2023-05-19,3944.54,3918.611
2023-05-22,3969.3300000000004,3909.9597
2023-05-23,3913.19,3908.7722
2023-05-24,3859.09,3899.777
2023-05-25,3850.5,3884.1106
2023-05-26,3850.95,3870.6777
2023-05-29,3833.9400000000005,3859.1067
2023-05-30,3837.7500000000005,3848.6843
2023-05-31,3798.5399999999995,3842.8628
2023-06-01,3806.87,3841.7935
2023-06-02,3861.83,3846.7441
2023-06-05,3844.2499999999995,3864.2285
2023-06-06,3808.16,3872.7078
2023-06-07,3789.34,3872.4846
2023-06-08,3820.19,3869.696
2023-06-09,3836.7,3873.892
2023-06-12,3844.4300000000003,3880.808
2023-06-13,3864.9100000000003,3889.1677
2023-06-14,3864.02,3897.5513
2023-06-15,3925.4999999999995,3904.5254
2023-06-16,3963.35,3923.0432
2023-06-19,3930.91,3946.5647
2023-06-20,3924.24,3959.1626
2023-06-21,3864.03,3965.6392
2023-06-26,3809.6999999999994,3956.514
2023-06-27,3845.43,3937.2742
2023-06-28,3840.8,3926.8235
2023-06-29,3821.8399999999997,3913.9243
2023-06-30,3842.45,3897.678
2023-07-03,3892.88,3886.2878
2023-07-04,3899.0099999999998,3889.1907
2023-07-05,3868.8099999999995,3892.9329
2023-07-06,3842.75,3888.3423
2023-07-07,3825.6999999999994,3879.58
2023-07-10,3844.33,3869.4678
2023-07-11,3869.49,3866.4294
2023-07-12,3843.4400000000005,3868.808
2023-07-13,3898.42,3867.3984
2023-07-14,3899.1,3880.2378
2023-07-17,3867.17,3892.3086
2023-07-18,3854.94,3894.7825
2023-07-19,3850.87,3892.5698
2023-07-20,3823.69,3886.3965
2023-07-21,3821.91,3875.824
2023-07-24,3805.2199999999993,3864.9346
2023-07-25,3915.12,3851.4055
2023-07-26,3907.01,3871.338
2023-07-27,3902.35,3884.6692
2023-07-28,3992.74,3895.6418
2023-07-31,4014.63,3928.1387
2023-08-01,3998.0,3963.638
2023-08-02,3969.9,3985.593
2023-08-03,4004.98,3993.2063
2023-08-04,4020.58,4002.1772
2023-08-07,3990.15,4013.578
2023-08-08,3979.7299999999996,4011.1382
2023-08-09,3967.57,4002.0315
2023-08-10,3975.72,3986.8843
2023-08-11,3884.25,3974.8254
2023-08-14,3855.91,3947.5037
2023-08-15,3846.54,3917.9297
2023-08-16,3818.33,3890.7542
2023-08-17,3831.1,3862.62
2023-08-18,3784.0,3842.3103
2023-08-21,3729.56,3818.456
2023-08-22,3758.23,3790.5173
2023-08-23,3696.63,3779.0767
2023-08-24,3723.4299999999994,3756.73
2023-08-25,3709.15,3746.6177
2023-08-28,3752.62,3737.3994
2023-08-29,3790.1099999999997,3750.76
2023-08-30,3788.51,3769.31
2023-08-31,3765.27,3782.3984
2023-09-01,3791.49,3785.562
2023-09-04,3848.95,3790.998
2023-09-05,3820.32,3807.1357
2023-09-06,3812.03,3811.8044
2023-09-07,3758.47,3810.804
2023-09-08,3739.99,3797.929
2023-09-11,3767.54,3780.0637
2023-09-12,3760.6,3773.8298
2023-09-13,3736.65,3767.9368
2023-09-14,3733.5099999999998,3758.854
2023-09-15,3708.78,3753.9263
2023-09-18,3727.71,3746.664
2023-09-19,3720.5,3743.7954
2023-09-20,3705.69,3739.8252
2023-09-21,3672.44,3732.4385
2023-09-22,3738.93,3721.2212
2023-09-25,3714.5999999999995,3727.3044
2023-09-26,3692.89,3728.2568
2023-09-27,3700.5,3723.683
2023-09-28,3689.52,3721.7573
2023-10-09,3684.73,3717.6714
2023-10-10,3657.13,3715.0906
2023-10-11,3667.55,3709.2441
2023-10-12,3702.38,3706.763
2023-10-13,3663.41,3713.5083
2023-10-16,3626.6,3708.365
2023-10-17,3639.3999999999996,3696.2314
2023-10-18,3610.5800000000004,3689.6072
2023-10-19,3533.5400000000004,3677.7615
2023-10-20,3510.59,3652.3303
2023-10-23,3474.24,3626.351
2023-10-24,3487.13,3596.4998
2023-10-25,3504.4599999999996,3576.5715
2023-10-26,3514.1400000000003,3567.4758
2023-10-27,3562.39,3561.46
2023-10-30,3583.77,3567.739
2023-10-31,3572.51,3581.4636
2023-11-01,3571.03,3588.08
2023-11-02,3554.19,3592.1113
2023-11-03,3584.1400000000003,3591.4985
2023-11-06,3632.61,3596.9849
2023-11-07,3619.7600000000007,3615.5586
2023-11-08,3611.0700000000006,3626.5825
2023-11-09,3612.83,3633.7146
2023-11-10,3586.49,3639.488
2023-11-13,3579.41,3635.492
2023-11-14,3582.06,3628.4736
2023-11-15,3607.25,3622.7268
2023-11-16,3572.36,3623.1797
2023-11-17,3568.07,3614.7021
2023-11-20,3576.32,3607.122
2023-11-21,3581.07,3603.0876
2023-11-22,3544.42,3604.3457
2023-11-23,3561.52,3597.0164
2023-11-24,3538.01,3593.341
2023-11-27,3511.9400000000005,3585.629
2023-11-28,3518.52,3573.8672
2023-11-29,3488.31,3565.5293
2023-11-30,3496.2,3553.4146
2023-12-01,3482.88,3546.4988
2023-12-04,3460.1399999999994,3539.5708
2023-12-05,3394.26,3529.176
2023-12-06,3399.6,3505.6404
2023-12-07,3391.28,3487.701
2023-12-08,3399.46,3470.5393
2023-12-11,3419.4499999999994,3459.872
2023-12-12,3426.8,3457.19
2023-12-13,3369.6099999999997,3456.4048
2023-12-14,3351.96,3443.6377
2023-12-15,3341.5500000000006,3428.4636
2023-12-18,3329.3699999999994,3415.3047
2023-12-19,3334.04,3402.3948
2023-12-20,3297.5000000000005,3393.1323
2023-12-21,3330.87,3378.0781
2023-12-22,3337.23,3375.3008
2023-12-25,3347.45,3375.0237
2023-12-26,3324.7900000000004,3375.9397
2023-12-27,3336.36,3371.833
2023-12-28,3414.54,3371.6064
2023-12-29,3431.11,3393.4583
2024-01-02,3386.35,3415.6045
2024-01-03,3378.2999999999997,3424.8186
2024-01-04,3347.05,3428.6401
2024-01-05,3329.11,3425.1455
2024-01-08,3286.06,3418.868
2024-01-09,3292.5,3404.0483
2024-01-10,3277.13,3392.1614
2024-01-11,3295.67,3376.51
2024-01-12,3284.17,3365.9976
2024-01-15,3280.9199999999996,3353.718
2024-01-16,3300.88,3341.7769
2024-01-17,3229.08,3336.6704
2024-01-18,3274.7300000000005,3317.9187
2024-01-19,3269.78,3317.1963
2024-01-22,3218.9,3316.4233
2024-01-23,3231.93,3306.0542
2024-01-24,3277.1099999999997,3299.3179
2024-01-25,3342.92,3304.0427
2024-01-26,3333.82,3326.301
2024-01-29,3303.96,3344.0273
2024-01-30,3245.04,3350.5571
2024-01-31,3215.35,3337.3323
2024-02-01,3217.71,3317.8096
2024-02-02,3179.6300000000006,3299.2966
2024-02-05,3200.42,3276.1465
2024-02-06,3311.69,3263.7036
2024-02-07,3343.63,3279.9712
2024-02-08,3364.93,3301.783
2024-02-19,3403.81,3324.0605
2024-02-20,3410.85,3348.834
2024-02-21,3456.8699999999994,3365.7896
2024-02-22,3486.67,3390.5466
2024-02-23,3489.74,3411.761
2024-02-26,3453.36,3429.9895
2024-02-27,3494.79,3435.4492
2024-02-28,3450.26,3446.2356
2024-02-29,3516.08,3449.947
2024-03-01,3537.7999999999997,3466.502
2024-03-04,3540.87,3485.1826
2024-03-05,3565.51,3499.4429
2024-03-06,3551.05,3515.938
2024-03-07,3529.72,3524.7336
2024-03-08,3544.91,3528.8335
2024-03-11,3589.26,3534.2732
2024-03-12,3597.49,3547.6282
2024-03-13,3572.36,3563.9783
2024-03-14,3562.22,3572.9993
2024-03-15,3569.99,3575.6448
2024-03-18,3603.53,3577.6013
2024-03-19,3577.63,3587.7026
2024-03-20,3585.38,3590.0208
2024-03-21,3581.0899999999997,3592.992
2024-03-22,3545.0,3594.3406
2024-03-25,3525.76,3587.7273
2024-03-26,3543.75,3578.5715
2024-03-27,3502.79,3575.634
2024-03-28,3520.96,3563.9314
2024-03-29,3537.48,3561.5842
2024-04-01,3595.65,3562.4734
2024-04-02,3580.68,3577.8547
2024-04-03,3567.8,3586.696
2024-04-08,3536.41,3589.3413
2024-04-09,3533.49,3584.912
2024-04-10,3504.71,3578.8691
2024-04-11,3504.2399999999993,3566.5066
2024-04-12,3475.84,3553.4822
2024-04-15,3549.08,3533.5876
2024-04-16,3511.11,3536.1624
2024-04-17,3565.4,3531.5857
2024-04-18,3569.8,3539.5579
2024-04-19,3541.6599999999994,3546.5847
2024-04-22,3530.8999999999996,3544.0457
2024-04-23,3506.22,3538.266
2024-04-24,3521.62,3526.116
2024-04-25,3530.28,3517.0254
2024-04-26,3584.27,3510.2048
2024-04-29,3623.91,3520.8997
2024-04-30,3604.39,3544.8838
2024-05-06,3657.88,3558.1748
2024-05-07,3659.01,3583.0757
2024-05-08,3630.22,3599.5457
2024-05-09,3664.56,3602.1233
2024-05-10,3666.2800000000007,3608.7673
2024-05-13,3664.69,3613.4465
2024-05-14,3657.0500000000006,3615.812
2024-05-15,3626.06,3613.873
2024-05-16,3640.36,3604.2046
2024-05-17,3677.97,3602.1016
2024-05-20,3690.96,3607.4321
2024-05-21,3676.16,3618.219
2024-05-22,3684.45,3619.6887
2024-05-23,3641.79,3622.0103
2024-05-24,3601.4800000000005,3614.0833
2024-05-27,3635.71,3597.4397
2024-05-28,3609.17,3591.7854
2024-05-29,3613.52,3581.76
2024-05-30,3594.3100000000004,3575.447
2024-05-31,3579.92,3567.2522
2024-06-03,3588.75,3562.727
2024-06-04,3615.67,3565.9448
2024-06-05,3594.79,3574.506
2024-06-06,3592.2500000000005,3577.4304
2024-06-07,3574.11,3583.38
2024-06-11,3542.88,3585.1296
2024-06-12,3544.1200000000003,3580.4639
2024-06-13,3526.13,3576.1497
2024-06-14,3541.53,3567.6804
2024-06-17,3536.2,3567.2715
2024-06-18,3545.59,3564.245
2024-06-19,3528.7499999999995,3561.111
2024-06-20,3503.28,3551.0469
2024-06-21,3495.62,3535.444
2024-06-24,3476.8099999999995,3515.9578
2024-06-25,3457.9,3496.0955
2024-06-26,3480.26,3477.7832
2024-06-27,3454.12,3466.2678
2024-06-28,3461.6600000000003,3452.6775
2024-07-01,3478.18,3445.9429
2024-07-02,3471.7899999999995,3444.8687
2024-07-03,3463.4099999999994,3444.168
2024-07-04,3445.81,3442.3062
2024-07-05,3431.06,3437.033
2024-07-08,3401.76,3431.0032
2024-07-09,3439.81,3420.607
2024-07-10,3428.97,3421.9792
2024-07-11,3468.17,3422.5762
2024-07-12,3472.4,3433.8423
2024-07-15,3476.25,3444.6802
2024-07-16,3498.28,3452.7505
2024-07-17,3501.58,3463.1172
2024-07-18,3520.93,3472.399
2024-07-19,3539.02,3483.1243
2024-07-22,3514.92,3496.4028
2024-07-23,3439.8799999999997,3502.5771
2024-07-24,3418.17,3492.9304
2024-07-25,3399.27,3481.7007
2024-07-26,3409.29,3467.8708
2024-07-29,3390.74,3459.448
2024-07-30,3369.3800000000006,3447.8833
2024-07-31,3442.0799999999995,3432.2644
2024-08-01,3419.27,3439.615
2024-08-02,3384.39,3440.9885
2024-08-05,3343.32,3433.2969
2024-08-06,3342.98,3419.071
2024-08-07,3341.49,3407.142
2024-08-08,3342.9400000000005,3393.9597
2024-08-09,3331.63,3382.6113
2024-08-12,3325.86,3370.3804
2024-08-13,3334.3899999999994,3358.4744
2024-08-14,3309.24,3350.9443
2024-08-15,3341.95,3339.7449
2024-08-16,3345.6300000000006,3340.789
2024-08-19,3356.9700000000003,3343.8394
2024-08-20,3332.7,3349.8345
2024-08-21,3321.64,3349.32
2024-08-22,3313.1400000000003,3346.2034
2024-08-23,3327.19,3342.164
2024-08-26,3324.22,3342.299
2024-08-27,3305.33,3341.8018
2024-08-28,3286.5,3337.8528
2024-08-29,3277.68,3332.2515
2024-08-30,3321.43,3326.8884
2024-09-02,3265.01,3337.7756
2024-09-03,3273.43,3334.3855
2024-09-04,3252.16,3332.5654
2024-09-05,3257.76,3323.8984
2024-09-06,3231.35,3316.1152
2024-09-09,3192.9499999999994,3301.84
2024-09-10,3195.76,3282.3115
2024-09-11,3186.1300000000006,3267.9546
2024-09-12,3172.4699999999993,3254.7185
2024-09-13,3159.25,3243.1711
2024-09-18,3171.01,3232.0676
2024-09-19,3196.0399999999995,3227.4216
2024-09-20,3201.0500000000006,3233.2886
2024-09-23,3212.76,3242.484
2024-09-24,3351.9099999999994,3253.9417
2024-09-25,3401.53,3302.7515
2024-09-26,3545.32,3362.994
2024-09-27,3703.68,3446.261
2024-09-30,4017.85,3545.86
2024-10-08,4256.1,3697.4585
2024-10-09,3955.98,3880.056
2024-10-10,3997.7899999999995,3966.13
2024-10-11,3887.17,4037.2178
2024-10-14,3961.34,4048.5046
2024-10-15,3855.99,4053.76
2024-10-16,3831.59,4021.337
2024-10-17,3788.22,3976.5068
2024-10-18,3925.2300000000005,3924.1653
2024-10-21,3935.2,3903.5408
2024-10-22,3957.78,3884.9863
2024-10-23,3973.21,3876.038
2024-10-24,3928.83,3878.773
2024-10-25,3956.4200000000005,3873.2021
2024-10-28,3964.16,3880.9998
2024-10-29,3924.6499999999996,3894.7344
2024-10-30,3889.45,3905.1077
2024-10-31,3891.0399999999995,3908.9626
2024-11-01,3890.02,3913.2139
2024-11-04,3944.76,3912.5762
2024-11-05,4044.5700000000006,3926.02
2024-11-06,4024.28,3951.9006
2024-11-07,4145.7,3958.4624
2024-11-08,4104.05,4000.8518
2024-11-11,4131.13,4023.8591
2024-11-12,4085.74,4043.2737
2024-11-13,4110.89,4043.9656
2024-11-14,4039.62,4043.7222
2024-11-15,3968.83,4022.4756
2024-11-18,3950.38,3987.2698
2024-11-19,3976.89,3947.3655
2024-11-20,3985.77,3917.0217
2024-11-21,3989.3,3885.3723
2024-11-22,3865.7,3853.6565
2024-11-25,3848.09,3807.81
2024-11-26,3840.18,3766.7197
2024-11-27,3907.0399999999995,3728.5093
2024-11-28,3872.55,3710.34
2024-11-29,3916.5800000000004,3688.7852
2024-12-02,3947.63,3684.8853
2024-12-03,3951.89,3695.613
2024-12-04,3930.56,3705.165
2024-12-05,3921.59,3708.2715
2024-12-06,3973.1400000000003,3709.868
2024-12-09,3966.57,3718.6965
2024-12-10,3995.6399999999994,3722.56
2024-12-11,3988.83,3727.815
2024-12-12,4028.5,3730.5173
2024-12-13,3933.18,3736.7642
2024-12-16,3911.84,3725.9797
2024-12-17,3922.03,3708.5464
2024-12-18,3941.89,3696.8623
2024-12-19,3945.46,3689.0354
2024-12-20,3927.74,3682.5322
2024-12-23,3933.57,3672.6228
2024-12-24,3983.69,3671.4678
2024-12-25,3985.63,3680.8618
2024-12-26,3987.4799999999996,3691.555
2024-12-27,3981.03,3700.3262
2024-12-30,3999.05,3711.0354
2024-12-31,3934.9100000000003,3724.7634
2025-01-02,3820.4,3725.661
2025-01-03,3775.16,3707.3433
2025-01-06,3768.97,3681.566
2025-01-07,3796.11,3655.267
2025-01-08,3789.2199999999993,3630.7573
2025-01-09,3779.88,3605.4612
2025-01-10,3732.4799999999996,3582.3281
2025-01-13,3722.51,3555.1682
2025-01-14,3820.5400000000004,3529.5464
2025-01-15,3796.03,3531.9636
2025-01-16,3800.38,3531.756
2025-01-17,3812.3399999999997,3535.9844
2025-01-20,3829.68,3542.0408
2025-01-21,3832.61,3553.5708
2025-01-22,3797.02,3566.0935
2025-01-23,3803.7399999999993,3570.6472
2025-01-24,3832.8600000000006,3579.7263
2025-01-27,3817.08,3591.2085
2025-02-05,3795.08,3599.2966
2025-02-06,3842.83,3601.4697
2025-02-07,3892.6999999999994,3610.2754
2025-02-10,3901.06,3628.963
2025-02-11,3883.14,3645.0369
2025-02-12,3919.86,3653.245
2025-02-13,3905.14,3665.6836
2025-02-14,3939.01,3672.2578
2025-02-17,3947.4,3683.6733
2025-02-18,3912.78,3696.7249
2025-02-19,3940.1599999999994,3702.659
2025-02-20,3928.9000000000005,3712.238
2025-02-21,3978.44,3712.2898
2025-02-24,3969.72,3724.3018
2025-02-25,3925.65,3732.804
2025-02-26,3959.94,3727.9307
2025-02-27,3968.1200000000003,3730.0215
2025-02-28,3890.0499999999997,3733.625
2025-03-03,3888.47,3723.395
2025-03-04,3885.22,3714.3557
2025-03-05,3902.57,3701.752
2025-03-06,3956.24,3693.0999
2025-03-07,3944.01,3699.4294
2025-03-10,3928.8,3702.2192
2025-03-11,3941.42,3699.3853
2025-03-12,3927.23,3697.173
2025-03-13,3911.58,3694.002
2025-03-14,4006.56,3688.4067
2025-03-17,3996.79,3707.381
2025-03-18,4007.72,3720.2275
2025-03-19,4010.17,3730.6921
2025-03-20,3974.99,3739.5034
2025-03-21,3914.7000000000003,3739.4666
2025-03-24,3934.85,3731.8853
2025-03-25,3932.3,3729.988
2025-03-26,3919.3599999999997,3726.7407
2025-03-27,3932.41,3721.348
2025-03-28,3915.17,3718.013
2025-03-31,3887.31,3710.699
2025-04-01,3887.6799999999994,3698.4358
2025-04-02,3884.39,3687.9434
2025-04-03,3861.5000000000005,3677.1448
2025-04-07,3589.44,3665.6301
2025-04-08,3650.76,3598.9526
2025-04-09,3686.79,3557.123
2025-04-10,3735.12,3527.1785
2025-04-11,3750.52,3514.9536
2025-04-14,3759.14,3504.9841
2025-04-15,3761.23,3500.1814
2025-04-16,3772.82,3493.312
2025-04-17,3772.22,3491.3293
2025-04-18,3772.52,3488.7065
2025-04-21,3784.88,3484.8643
2025-04-22,3783.95,3484.937
2025-04-23,3786.8800000000006,3488.0183
2025-04-24,3784.36,3493.5896
2025-04-25,3786.99,3498.6235
2025-04-28,3781.62,3504.8164
2025-04-29,3775.08,3508.3057
2025-04-30,3770.5699999999997,3511.9324
2025-05-06,3808.54,3517.2676
2025-05-07,3831.63,3531.3643
2025-05-08,3852.8999999999996,3548.86
2025-05-09,3846.16,3557.8716
2025-05-12,3890.61,3566.0525
2025-05-13,3896.26,3581.3948
2025-05-14,3943.21,3597.2324
2025-05-15,3907.2,3618.8335
2025-05-16,3889.09,3626.9429
