Date,Actual,Predicted
2024-08-08,1319.83,1382.908
2024-08-09,1315.37,1376.4888
2024-08-12,1313.18,1371.6061
2024-08-13,1313.51,1367.6967
2024-08-14,1301.81,1362.8751
2024-08-15,1316.68,1356.8837
2024-08-16,1320.04,1352.1163
2024-08-19,1322.0,1348.6659
2024-08-20,1314.33,1347.9554
2024-08-21,1311.69,1349.2904
2024-08-22,1311.26,1347.3634
2024-08-23,1320.6,1345.9846
2024-08-26,1318.71,1344.5925
2024-08-27,1313.78,1346.141
2024-08-28,1307.82,1347.0691
2024-08-29,1308.01,1343.268
2024-08-30,1330.2,1346.4358
2024-09-02,1308.3,1353.3376
2024-09-03,1315.65,1357.5997
2024-09-04,1308.34,1360.8184
2024-09-05,1310.13,1362.0101
2024-09-06,1300.1,1361.8041
2024-09-09,1283.61,1360.4684
2024-09-10,1280.81,1358.4484
2024-09-11,1284.05,1355.8524
2024-09-12,1278.79,1355.511
2024-09-13,1273.72,1352.0217
2024-09-18,1281.71,1349.9993
2024-09-19,1289.24,1348.4913
2024-09-20,1289.63,1349.7032
2024-09-23,1293.19,1350.4196
2024-09-24,1350.3,1350.3394
2024-09-25,1374.2,1355.3914
2024-09-26,1432.61,1364.7712
2024-09-27,1502.75,1378.2458
2024-09-30,1623.06,1396.1888
2024-10-08,1720.9,1421.1117
2024-10-09,1595.2599999999998,1449.7214
2024-10-10,1619.22,1474.4102
2024-10-11,1569.15,1490.9598
2024-10-14,1596.68,1498.9447
2024-10-15,1555.3700000000001,1501.4539
2024-10-16,1541.99,1497.0414
2024-10-17,1521.32,1491.2819
2024-10-18,1575.1700000000003,1479.7867
2024-10-21,1582.6400000000003,1470.6907
2024-10-22,1590.1800000000003,1462.9448
2024-10-23,1599.14,1454.5214
2024-10-24,1580.91,1445.8502
2024-10-25,1593.53,1436.1215
2024-10-28,1592.7199999999998,1421.0603
2024-10-29,1578.32,1401.0219
2024-10-30,1563.15,1369.4489
2024-10-31,1559.82,1343.9132
2024-11-01,1565.1000000000001,1317.3402
2024-11-04,1588.4699999999998,1290.2269
2024-11-05,1624.6500000000003,1267.8373
2024-11-06,1612.57,1259.4806
2024-11-07,1660.58,1277.5089
2024-11-08,1645.03,1280.8644
2024-11-11,1652.9599999999998,1296.3864
2024-11-12,1635.12,1303.1803
2024-11-13,1644.99,1316.6152
2024-11-14,1618.5999999999997,1326.4155
2024-11-15,1591.19,1334.4316
2024-11-18,1582.73,1328.5588
2024-11-19,1591.1,1329.5541
2024-11-20,1595.0199999999998,1335.5975
2024-11-21,1593.6100000000001,1340.4579
2024-11-22,1543.73,1346.3683
2024-11-25,1536.7,1345.0065
2024-11-26,1532.87,1344.1346
2024-11-27,1553.7,1342.2434
2024-11-28,1538.56,1340.798
2024-11-29,1553.22,1331.5165
2024-12-02,1563.8399999999997,1327.3479
2024-12-03,1563.64,1321.6199
2024-12-04,1557.11,1314.8635
2024-12-05,1549.46,1314.4688
2024-12-06,1575.3500000000001,1302.4636
2024-12-09,1575.06,1301.0315
2024-12-10,1588.76,1303.3003
2024-12-11,1584.86,1307.045
2024-12-12,1601.4500000000003,1312.2689
2024-12-13,1559.47,1322.2408
2024-12-16,1553.54,1331.6157
2024-12-17,1565.2000000000003,1332.7411
2024-12-18,1572.4300000000003,1337.2714
2024-12-19,1572.9,1341.2252
2024-12-20,1560.48,1344.7954
2024-12-23,1564.53,1352.2281
2024-12-24,1585.85,1353.407
2024-12-25,1584.03,1352.48
2024-12-26,1580.1399999999999,1345.9592
2024-12-27,1578.12,1342.1816
2024-12-30,1586.26,1334.2224
2024-12-31,1567.71,1327.8043
2025-01-02,1524.4900000000002,1322.5808
2025-01-03,1511.43,1317.2113
2025-01-06,1506.9,1311.1843
2025-01-07,1509.71,1299.7534
2025-01-08,1503.36,1295.2466
2025-01-09,1502.95,1289.1449
2025-01-10,1489.15,1284.912
2025-01-13,1488.5,1278.2418
2025-01-14,1523.5000000000002,1277.5486
2025-01-15,1511.94,1275.5933
2025-01-16,1511.35,1270.395
2025-01-17,1517.36,1265.4685
2025-01-20,1530.1,1261.1216
2025-01-21,1532.87,1258.3392
2025-01-22,1511.46,1254.4209
2025-01-23,1511.49,1247.2698
2025-01-24,1524.1499999999999,1243.7299
2025-01-27,1520.06,1241.6959
2025-02-05,1511.94,1242.0752
2025-02-06,1531.68,1242.9685
2025-02-07,1553.29,1248.6383
2025-02-10,1554.98,1259.584
2025-02-11,1544.12,1267.1057
2025-02-12,1560.5499999999997,1271.4048
2025-02-13,1559.4499999999998,1275.584
2025-02-14,1577.96,1280.576
2025-02-17,1573.71,1285.3412
2025-02-18,1563.54,1291.2974
2025-02-19,1576.08,1294.6356
2025-02-20,1571.24,1294.1486
2025-02-21,1591.5900000000001,1297.9482
2025-02-24,1588.2600000000002,1302.5582
2025-02-25,1568.27,1305.8829
2025-02-26,1579.6900000000003,1306.2408
2025-02-27,1584.55,1307.9204
2025-02-28,1558.72,1312.0277
2025-03-03,1558.07,1312.2532
2025-03-04,1549.42,1311.1821
2025-03-05,1556.42,1308.0896
2025-03-06,1577.2300000000002,1308.1201
2025-03-07,1573.17,1307.658
2025-03-10,1566.21,1306.7817
2025-03-11,1570.4,1308.5426
2025-03-12,1565.45,1311.8486
2025-03-13,1561.6700000000003,1311.8406
2025-03-14,1610.6399999999999,1313.0532
2025-03-17,1604.05,1316.9425
2025-03-18,1610.87,1321.407
2025-03-19,1622.24,1325.2008
2025-03-20,1605.29,1325.9576
2025-03-21,1576.1000000000001,1327.0522
2025-03-24,1587.3099999999997,1324.3275
2025-03-25,1588.48,1324.9312
2025-03-26,1581.29,1326.6643
2025-03-27,1591.3199999999997,1324.7078
2025-03-28,1585.63,1323.6907
2025-03-31,1573.76,1325.4846
2025-04-01,1569.6,1322.6847
2025-04-02,1562.76,1321.0662
2025-04-03,1552.8000000000002,1316.3555
2025-04-07,1450.25,1310.3734
2025-04-08,1475.75,1304.4631
2025-04-09,1482.56,1302.4596
2025-04-10,1503.47,1301.2634
2025-04-11,1511.55,1302.2253
2025-04-14,1512.86,1301.8501
2025-04-15,1513.58,1295.0128
2025-04-16,1515.83,1293.6111
2025-04-17,1516.52,1291.4512
2025-04-18,1516.09,1288.908
2025-04-21,1521.19,1289.2821
2025-04-22,1521.47,1291.5718
2025-04-23,1525.31,1290.6356
2025-04-24,1527.01,1291.7122
2025-04-25,1528.75,1293.4073
2025-04-28,1524.32,1293.9896
2025-04-29,1521.0399999999997,1295.9448
2025-04-30,1520.91,1300.9011
