Predicted Close
14850.514
14879.203
14784.303
14810.082
14829.247
14949.163
15019.879
14950.4
14745.041
14439.471
14321.783
14486.947
14503.359
14650.906
14635.871
14722.111
14644.816
14578.477
14546.713
14567.725
14561.128
14514.426
14469.577
14418.048
14254.466
14282.49
14320.725
14230.772
14368.997
14476.736
14540.6875
14440.852
14424.067
14413.853
14380.958
14354.356
14305.953
14241.032
14364.349
14438.197
14447.393
14443.53
14466.875
14433.149
14390.486
14322.142
14174.784
14214.5205
14192.541
14275.197
14301.778
14327.152
14308.576
14177.658
14266.794
14315.016
14298.34
14165.399
14224.017
14217.338
14242.794
14207.033
14260.562
14255.869
14265.975
14306.014
14376.49
14431.424
14408.078
14354.402
14450.669
14482.964
14442.694
14419.721
14499.648
14497.997
14516.843
14554.1455
14417.934
14457.329
14453.617
14428.015
14424.906
14516.868
14528.688
14644.732
14797.427
14834.647
14853.577
14825.478
14795.939
14812.219
14810.925
14725.532
14646.605
14643.47
14546.633
14475.671
14552.146
14677.786
14694.392
14758.395
14740.605
14692.971
14703.708
14667.179
14554.075
14592.857
14668.342
14730.342
14671.755
14641.086
14666.3545
14579.292
14625.109
14664.403
14640.224
14505.59
14392.525
14313.115
14285.498
14184.22
14360.4
14284.356
14247.106
14303.454
14306.551
14191.121
14176.919
14085.885
14075.556
13883.085
13868.904
13674.861
13564.605
13579.817
13475.963
13538.159
13481.093
13351.079
13227.935
13275.223
13274.141
13288.096
13266.609
13238.835
13122.088
13201.484
13092.995
13140.903
13152.042
13168.118
13096.668
13017.484
12906.044
12654.079
12432.794
12301.855
12413.815
12466.781
12280.156
11957.15
12118.592
12351.378
12419.314
12467.371
12431.449
12451.929
12380.828
12228.061
12097.889
12021.849
12179.55
12164.119
12183.71
12142.596
12023.331
11975.445
11779.505
11840.954
11752.909
11800.727
11767.023
11747.711
11666.739
11479.437
11255.707
11147.1045
10757.951
10542.64
10685.471
10690.488
10896.418
10943.501
10814.189
10747.122
10794.754
10920.813
10951.717
10998.113
10989.834
11054.204
11061.223
11073.454
11213.853
11270.447
11126.301
11116.812
11141.55
11148.18
11212.576
11332.072
11368.071
11402.702
11570.024
11623.554
11694.923
11602.164
11750.797
11799.156
11834.913
11931.045
11963.533
12044.535
12179.898
12210.448
12146.96
12265.87
12393.247
12517.744
12626.115
12529.356
12605.337
12614.653
12701.881
12715.986
12648.362
12695.469
12673.861
12544.832
12419.762
12405.782
12450.4
12377.222
12401.544
12376.609
12406.647
12362.844
12314.752
12241.64
12264.928
12260.632
12289.22
12206.623
12255.532
12134.773
12038.33
12041.04
12135.879
12181.069
12217.169
12190.322
12319.57
12344.693
12379.566
12398.366
12452.491
12420.804
12329.963
12367.566
12347.825
12173.873
12126.999
12095.667
12059.93
12030.812
11974.861
11922.682
11904.192
11891.713
11962.771
12011.288
11973.3125
12109.281
12159.158
12064.037
11879.858
11652.477
11524.925
11500.17
11424.273
11335.155
11228.97
11155.067
11230.458
11089.274
11049.936
10954.748
10802.847
10807.451
10957.145
11008.606
11224.226
11308.402
11335.76
11238.078
11155.068
11087.787
10943.915
10860.505
10914.966
10887.47
10689.273
10622.52
10797.093
10954.2
10995.503
11202.377
11279.827
11257.528
11251.816
11156.298
11284.409
11302.935
11441.352
11421.619
11356.504
11296.377
11218.84
11110.263
11038.869
10996.512
10935.486
10855.716
10970.472
11054.605
11241.122
11302.411
11404.76
11482.954
11515.86
11504.803
11568.005
11519.15
11454.6045
11415.75
11405.304
11363.043
11215.086
11040.343
10942.078
10881.875
10842.038
10895.992
10978.098
10952.868
10936.362
10943.993
11034.632
11083.345
11253.947
11347.81
11431.36
11492.49
11504.393
11548.539
11655.504
11817.133
11899.15
11949.994
12002.914
12058.13
12172.4795
12099.419
12199.904
12225.829
12178.116
12079.656
12047.349
11989.231
12065.464
11984.157
12011.745
11990.122
11948.645
11867.116
11700.45
11743.874
11748.622
11715.351
11704.246
11650.935
11596.258
11647.654
11696.8
11679.549
11670.656
11649.232
11528.832
11487.873
11544.184
11496.976
11511.54
11451.668
11423.212
11312.843
11288.89
11254.226
11317.02
11368.563
11429.225
11456.883
11435.568
11365.568
11337.914
11350.692
11400.696
11537.802
11592.816
11627.148
11702.297
11690.918
11706.896
11725.142
11676.713
11697.08
11723.974
11727.074
11673.426
11598.259
11421.538
11280.494
11138.304
11107.668
11106.135
11167.546
11191.439
11160.2
11185.69
11150.401
11142.835
11147.961
11076.763
11141.2
11104.139
11076.677
11054.855
11043.456
11012.442
10912.348
10812.449
10751.309
10721.899
10664.088
10659.589
10683.236
10759.58
10902.898
10933.352
10863.61
10808.399
10788.733
10840.015
10893.142
10950.428
10988.043
11102.655
11196.957
11175.874
11156.908
10997.971
10830.893
10816.399
10769.454
10741.876
10774.699
10847.096
10910.254
10888.368
10860.182
10816.726
10858.9
10925.722
10898.162
10986.139
11008.322
10976.2705
10953.0625
10894.171
10800.039
10754.413
10694.67
10824.357
10831.774
10809.73
10891.103
10965.39
11001.501
11007.945
11045.731
11108.251
11077.616
11035.216
10938.65
10885.022
10725.353
10626.519
10540.343
10449.74
10428.765
10313.736
10208.921
10220.346
10115.681
10153.097
10101.284
10195.486
10346.818
10404.309
10359.435
10359.351
10434.514
10419.368
10394.102
10274.618
10204.324
10238.301
10246.048
10187.592
10140.357
10100.157
10123.07
10068.645
10012.447
9929.787
9995.506
9971.805
9919.165
9918.079
9914.214
9921.707
9906.696
9935.748
10002.939
9932.174
9821.902
9782.408
9695.496
9577.968
9488.529
9381.193
9381.474
9408.862
9432.595
9550.31
9671.414
9669.692
9638.98
9575.042
9612.78
9748.071
9786.241
9802.875
9808.842
9767.168
9759.743
9765.427
9808.647
9755.273
9746.4795
9768.245
9770.941
9693.787
9698.673
9645.979
9591.5
9598.693
9556.783
9540.676
9537.612
9509.389
9404.831
9413.43
9415.831
9430.7295
9465.401
9465.235
9380.284
9318.062
9276.251
9202.663
9182.272
9103.43
9122.687
9108.983
9115.514
9057.792
9045.668
9172.434
9259.809
9226.847
9170.741
9084.171
9005.916
8876.909
8833.432
8786.2
8837.421
8812.029
8777.574
8772.187
8646.364
8650.795
8624.712
8468.05
8489.554
8560.402
8697.531
8707.511
8616.592
8468.634
8328.943
8307.173
8205.949
8137.139
8436.252
8704.978
8864.114
8947.211
8942.294
8957.43
8980.643
8991.761
8985.515
9073.109
9069.833
9198.725
9274.381
9281.834
9260.944
9242.198
9179.203
9214.69
9343.665
9426.304
9452.2
9417.784
9425.556
9511.996
9518.956
9532.962
9520.611
9450.719
9343.39
9311.637
9177.885
9202.47
9244.385
9394.493
9418.06
9407.876
9332.993
9346.668
9289.445
9340.406
9321.515
9403.469
9317.238
9406.168
9415.386
9348.267
9288.09
9220.521
9221.803
9218.697
9331.03
9474.015
9461.343
9574.782
9600.235
9528.134
9572.565
9546.57
9498.191
9476.705
9419.847
9413.898
9468.164
9517.303
9484.67
9463.822
9354.272
9242.925
9242.244
9174.849
9162.828
9143.514
9147.891
9174.63
9241.307
9228.099
9203.424
9145.481
9124.554
9044.949
8975.153
8976.239
8991.672
9024.994
8989.279
8899.617
8869.057
8795.981
8746.036
8816.747
8776.199
8785.022
8813.827
8771.538
8724.375
8656.123
8637.37
8554.23
8606.989
8608.307
8703.656
8713.097
8668.084
8679.366
8657.322
8920.096
9234.815
9495.811
9567.035
9620.746
9699.411
9868.665
9926.769
9949.383
10188.816
10238.826
10181.37
10058.477
10050.087
10018.285
9986.557
9896.954
9825.901
9801.686
9714.927
