Date,Actual,Predicted
2022-03-10,12370.950000000003,12364.067
2022-03-11,12447.370000000003,12312.931
2022-03-14,12063.63,12303.933
2022-03-15,11537.24,12220.935
2022-03-16,12000.960000000001,12054.702
2022-03-17,12289.970000000001,12063.668
2022-03-18,12328.65,12152.622
2022-03-21,12379.64,12223.065
2022-03-22,12318.78,12283.102
2022-03-23,12408.65,12302.182
2022-03-24,12305.500000000002,12326.219
2022-03-25,12072.730000000001,12307.9795
2022-03-28,11949.940000000002,12230.438
2022-03-29,11895.080000000002,12138.231
2022-03-30,12263.8,12053.195
2022-03-31,12118.250000000002,12076.019
2022-04-01,12227.93,12060.594
2022-04-06,12172.910000000002,12078.941
2022-04-07,11972.020000000002,12081.883
2022-04-08,11959.270000000002,12041.194
2022-04-11,11520.21,12015.091
2022-04-12,11756.38,11908.578
2022-04-13,11568.170000000002,11896.734
2022-04-14,11714.620000000003,11850.368
2022-04-15,11648.57,11862.007
2022-04-18,11691.470000000001,11863.742
2022-04-19,11633.319999999998,11880.724
2022-04-20,11392.23,11867.091
2022-04-21,11084.28,11786.567
2022-04-22,11051.7,11642.532
2022-04-25,10379.28,11518.666
2022-04-26,10206.64,11257.512
2022-04-27,10652.9,11028.709
2022-04-28,10628.92,10980.864
2022-04-29,11021.44,10942.38
2022-05-05,11046.38,11022.036
2022-05-06,10809.88,11090.14
2022-05-09,10765.63,11085.052
2022-05-10,10912.74,11074.722
2022-05-11,11109.480000000001,11107.565
2022-05-12,11094.870000000003,11184.877
2022-05-13,11159.790000000003,11242.778
2022-05-16,11093.370000000003,11301.861
2022-05-17,11230.160000000002,11327.874
2022-05-18,11208.080000000004,11376.942
2022-05-19,11250.060000000001,11401.768
2022-05-20,11454.530000000002,11423.837
2022-05-23,11447.950000000003,11494.593
2022-05-24,11065.92,11546.475
2022-05-25,11143.18,11497.1455
2022-05-26,11206.82,11481.931
2022-05-27,11193.59,11485.985
2022-05-30,11310.280000000002,11484.86
2022-05-31,11527.62,11511.346
2022-06-01,11551.27,11579.827
2022-06-02,11628.31,11632.046
2022-06-06,11938.120000000003,11685.286
2022-06-07,11935.57,11794.998
2022-06-08,12033.260000000002,11867.62
2022-06-09,11810.580000000002,11938.798
2022-06-10,12035.15,11932.966
2022-06-13,11999.31,11987.419
2022-06-14,12023.79,12005.79
2022-06-15,12137.760000000002,12014.718
2022-06-16,12150.96,12039.729
2022-06-17,12331.14,12049.006
2022-06-20,12487.130000000001,12087.443
2022-06-21,12423.86,12157.753
2022-06-22,12246.550000000003,12203.218
2022-06-23,12514.73,12205.916
2022-06-24,12686.030000000002,12282.763
2022-06-27,12825.570000000002,12390.291
2022-06-28,12982.69,12514.942
2022-06-29,12696.5,12654.19
2022-06-30,12896.200000000003,12700.819
2022-07-01,12860.36,12795.937
2022-07-04,13026.250000000002,12863.465
2022-07-05,12973.110000000002,12957.537
2022-07-06,12811.33,13018.244
2022-07-07,12935.85,13025.461
2022-07-08,12857.130000000001,13058.882
2022-07-11,12617.23,13060.407
2022-07-12,12439.27,13003.136
2022-07-13,12508.89,12920.403
2022-07-14,12602.780000000002,12877.837
2022-07-15,12411.010000000002,12871.038
2022-07-18,12532.65,12825.404
2022-07-19,12494.770000000002,12820.019
2022-07-20,12573.120000000003,12802.83
2022-07-21,12455.190000000002,12805.221
2022-07-22,12394.020000000002,12775.988
2022-07-25,12291.59,12737.449
2022-07-26,12408.560000000001,12682.497
2022-07-27,12399.69,12668.7295
2022-07-28,12428.72,12655.837
2022-07-29,12266.920000000002,12655.735
2022-08-01,12413.870000000003,12610.12
2022-08-02,12120.020000000002,12607.148
2022-08-03,11982.260000000002,12537.042
2022-08-04,12065.220000000003,12455.912
2022-08-05,12269.21,12416.04
2022-08-08,12302.150000000001,12435.1
2022-08-09,12331.090000000002,12456.69
2022-08-10,12223.510000000002,12479.333
2022-08-11,12474.030000000002,12471.645
2022-08-12,12419.39,12529.547
2022-08-15,12460.22,12560.11
2022-08-16,12470.110000000002,12589.593
2022-08-17,12595.460000000001,12608.842
2022-08-18,12517.32,12645.421
2022-08-19,12358.55,12645.385
2022-08-22,12505.680000000002,12601.048
2022-08-23,12455.150000000003,12595.063
2022-08-24,12096.39,12569.046
2022-08-25,12104.030000000002,12463.547
2022-08-26,12059.710000000001,12386.214
2022-08-29,12018.16,12313.888
2022-08-30,11970.790000000003,12248.54
2022-08-31,11815.79,12189.193
2022-09-01,11712.39,12113.487
2022-09-02,11702.39,12041.13
2022-09-05,11678.69,11994.533
2022-09-06,11799.810000000001,11964.276
2022-09-07,11849.080000000002,11982.134
2022-09-08,11746.92,12017.311
2022-09-09,11877.790000000003,12026.71
2022-09-13,11923.47,12084.712
2022-09-14,11774.780000000002,12118.324
2022-09-15,11526.96,12085.671
2022-09-16,11261.5,11983.324
2022-09-19,11207.040000000003,11824.551
2022-09-20,11283.92,11677.956
2022-09-21,11208.51,11573.837
2022-09-22,11114.430000000002,11467.836
2022-09-23,11006.41,11361.3
2022-09-26,10962.56,11255.322
2022-09-27,11175.120000000003,11168.604
2022-09-28,10899.7,11160.816
2022-09-29,10919.44,11093.756
2022-09-30,10778.61,11059.117
2022-10-10,10522.12,11017.669
2022-10-11,10577.81,10938.794
2022-10-12,10838.48,10912.495
2022-10-13,10817.67,10974.194
