Predicted Close
3950.9927
3859.6133
3813.5854
3835.5464
3848.378
3889.4045
3902.2373
3868.4065
3845.3816
3848.5112
3865.0469
3864.1992
3873.68
3864.1204
3876.846
3876.8108
3875.7952
3911.844
3918.5771
3891.065
3888.0847
3889.9404
3891.479
3900.689
3924.1125
3932.2048
3939.1492
3974.7646
3996.3745
4020.261
4021.4202
4063.9478
4056.7825
4061.5369
4085.893
4078.1116
4088.1511
4099.796
4104.366
4093.5764
4118.695
4148.127
4181.381
4211.365
4202.558
4231.008
4237.1436
4247.522
4247.938
4224.682
4222.2695
4216.512
4186.5796
4163.965
4157.4966
4156.428
4134.5137
4139.9575
4132.343
4140.408
4129.1934
4128.5605
4121.2886
4129.4307
4123.4316
4122.3438
4096.134
4095.3242
4070.1633
4055.2122
4066.262
4090.8262
4099.5806
4111.7256
4095.8936
4125.2056
4135.76
4140.537
4138.744
4150.4355
4137.564
4119.145
4119.177
4107.3965
4069.1848
4065.8955
4060.4126
4054.9653
4049.7488
4052.224
4045.3477
4038.5742
4030.62
4038.0513
4041.1494
4030.8281
4070.5454
4086.9685
4067.8738
4037.456
3981.7139
3953.5344
3941.071
3918.5374
3891.6394
3868.1653
3844.073
3852.2856
3822.3872
3804.4592
3785.3706
3733.9453
3710.8857
3724.8926
3717.6667
3755.9646
3772.8936
3772.1826
3745.593
3724.264
3709.248
3661.736
3643.4448
3652.7268
3648.2896
3608.7126
3592.158
3640.924
3673.1472
3668.0786
3712.0881
3725.9048
3717.8396
3715.583
3701.644
3744.9233
3764.3745
3805.6582
3811.8032
3800.7048
3793.081
3775.3262
3770.3772
3768.5842
3758.713
3759.8105
3738.4167
3779.317
3800.2532
3841.0662
3845.5237
3884.8193
3904.5698
3904.9236
3901.7249
3917.2307
3902.452
3893.8708
3892.965
3890.1067
3895.041
3871.2676
3838.633
3834.0356
3838.6165
3840.7385
3854.104
3879.272
3883.5764
3875.5583
3877.9207
3890.3008
3898.382
3935.2046
3958.499
3983.5195
3994.2964
3999.6309
4013.37
4051.8364
4100.952
4123.7
4132.5254
4142.28
4163.1846
4187.538
4168.0664
4171.999
4157.832
4123.909
4081.817
4065.1272
4050.2708
4063.0083
4039.7192
4040.5952
4036.103
4024.6787
4010.426
3972.8293
3991.9465
3999.2253
3985.2063
3978.2815
3954.1973
3938.0417
3943.968
3956.2324
3951.3867
3952.485
3944.5813
3921.9443
3903.9792
3919.7773
3903.3875
3911.274
3902.6995
3900.0928
3880.0012
3877.3533
3868.0764
3873.5432
3875.0508
3881.794
3873.7473
3858.6638
3840.422
3834.1873
3841.457
3846.6265
3870.554
3889.1138
3895.0276
3909.6113
3910.1917
3915.3608
3924.2568
3920.3193
3933.6245
3963.928
3983.5964
3979.1143
3967.1116
3932.847
3899.0566
3874.6133
3861.0703
3863.1921
3876.0261
3888.5
3886.4626
3903.8325
3895.9668
3875.598
3864.1062
3840.9302
3858.1443
3857.17
3850.9348
3845.8523
3835.713
3835.4446
3809.6775
3776.0925
3754.6758
3741.801
3728.7415
3722.4724
3718.7197
3732.3716
3764.0144
3771.061
3761.0054
3750.62
3755.6626
3768.4287
3775.6108
3785.9946
3792.3013
3818.2
3841.6885
3833.255
3826.2644
3798.2927
3765.898
3767.7273
3766.6777
3760.0815
3762.8835
3784.473
3793.9436
3784.8372
3773.1548
3761.5115
3772.9556
3791.4658
3791.5947
3817.4387
3830.8113
3822.6963
3816.5762
3811.812
3803.4714
3802.965
3797.3303
3849.0537
3864.7478
3870.7021
3916.0466
3954.0183
3963.9316
3954.8796
3959.5754
3962.1506
3948.9268
3937.943
3912.004
3898.0713
3852.855
3815.3232
3789.5662
3762.8628
3755.517
3739.1216
3716.295
3722.536
3700.1182
3702.1226
3689.1865
3711.5999
3728.8408
3729.8953
3712.1191
3713.8413
3739.0623
3740.2312
3736.9333
3715.397
3701.07
3710.535
3715.5918
3711.137
3710.7234
3707.1511
3714.6938
3708.8826
3695.7104
3671.4463
3681.3857
3670.9072
3655.428
3652.0256
3642.8347
3638.1628
3627.2117
3628.786
3644.658
3618.0088
3585.5227
3573.528
3551.9631
3507.1116
3474.7976
3443.7285
3438.1277
3447.3953
3453.1426
3473.2593
3490.5813
3486.5515
3482.1694
3471.4026
3477.3079
3498.4443
3499.6082
3498.8147
3506.8193
3495.9968
3490.3137
3488.2886
3498.031
3490.3572
3486.9443
3491.2666
3497.7568
3486.965
3487.977
3477.2976
3461.1218
3458.3643
3446.4143
3447.282
3444.5413
3432.1602
3400.892
3394.318
3390.3083
3391.7915
3400.7717
3405.6995
3383.6172
3368.6538
3359.6736
3354.2607
3355.4878
3339.5977
3346.1187
3347.4087
3349.039
3337.6653
3333.1829
3363.8977
3381.3896
3373.5173
3367.294
3351.6553
3339.454
3314.4365
3306.337
3296.7715
3299.1172
3290.891
3284.637
3286.3623
3254.1523
3265.2998
3268.1606
3252.4602
3250.4087
3269.8235
3303.3853
3313.382
3302.3672
3268.1394
3236.7805
3224.112
3202.399
3205.3
3257.995
3298.3328
3320.6448
3342.3425
3349.4932
3368.3347
3385.484
3393.7595
3380.823
3387.349
3371.5613
3391.027
3415.7139
3432.3005
3455.9783
3465.7312
3466.7297
3476.8386
3498.6353
3513.3452
3510.8613
3504.723
3503.621
3517.4407
3509.6174
3505.1528
3499.3923
3479.839
3465.0508
3468.1238
3454.876
3461.803
