trade_date,Open,Close,High,Low,Volume,CPI,PPI,PMI,CPI_Volatility,PPI_Volatility,PMI_Volatility,CPI_MOM,PPI_MOM,PMI_MOM,CPI_Trend,CPI_Cycle,PPI_Trend,PPI_Cycle,PMI_Trend,PMI_Cycle,Close_Trend,Close_Seasonal,Close_Residual,Daily_PCT_Change,EMA,Volatility,Long_Mean,Long_Volatility,Lag_22,Lag_60,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Volume_outlier,Volume_corrected,High_Inflation,Economic_Expansion,PMI_Price_Corr,Stagflation_Risk
2015-01-29,978.4,980.51,985.69,977.18,46706800.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.35978453472306,-0.05978453472306455,96.4085617587623,0.29143824123769946,50.100150662025605,-0.00015066202560376496,0.0,0.9902477296040268,0.0,-1.3402694625841538,1000.2382727861277,23.9706778937144,0.0,0.0,0.0,0.0,-0.08333742206067929,0.6183337473451195,0,False,46706800.0,0,0,0.0,0
2015-01-30,985.66,966.0,988.21,966.0,44522100.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.3710784486374,-0.07107844863740809,96.37277145370527,0.32722854629473375,50.10013970459666,-0.00013970459665557655,0.0,0.9914750773154968,0.0,-1.4798421229768155,996.9774849017346,25.474945973807642,0.0,0.0,0.0,0.0,-0.04677477369462257,0.5057871059132393,0,False,44522100.0,0,0,0.0,0
2015-02-02,944.26,942.96,958.36,942.96,44416500.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.38299087974376,-0.08299087974376107,96.33588926652,0.364110733480004,50.10012637066204,-0.00012637066203780023,0.0,0.989854628221335,0.0,-2.385093167701857,991.8329625301408,27.504649917882244,0.0,0.0,0.0,0.0,-0.0023718557749971003,0.5003470338963918,0,False,44416500.0,0,0,0.0,0
2015-02-03,952.3,968.43,968.43,945.14,44998000.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.3955433190606,-0.09554331906059588,96.29795420792681,0.4020457920731957,50.10011042020104,-0.00011042020103957384,0.0,0.9880534766199756,0.0,2.7010689742936966,989.6041089558416,26.827603243477977,0.0,0.0,1000.0,0.0,0.013091981583420509,0.5303034910724976,0,False,44998000.0,0,0,0.0,0
2015-02-04,971.72,957.14,979.1,957.13,46120600.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.4087514943508,-0.10875149435079834,96.25903057411364,0.44096942588636523,50.10009160441722,-9.160441722144697e-05,0.0,0.9915967367486757,0.0,-1.1658044463719541,986.5122890552852,26.175008344642443,0.0,0.0,1036.36,0.0,0.024947775456686916,0.5881351657515972,0,False,46120600.0,0,0,0.0,0
2015-02-05,980.05,945.16,980.05,945.16,54733200.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.42262449842461,-0.12262449842461365,96.2192105811151,0.48078941888489624,50.10006966684607,-6.966684606624085e-05,0.0,0.9902399117484116,0.0,-1.2516455273000826,982.5739758119248,27.321421921076322,0.0,0.0,1035.22,0.0,0.18674084899155696,1.0318204332923173,0,False,54733200.0,0,0,0.0,0
2015-02-06,942.41,932.51,946.95,925.57,45375700.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.43716387190516,-0.13716387190515889,96.17861706784264,0.5213829321573655,50.10004434466167,-4.434466166713946e-05,0.0,0.9917353083608175,0.0,-1.3383977316009932,977.8059781155509,29.427578342521823,0.0,0.0,1036.95,0.0,-0.17096570271791156,0.5497610213827558,0,False,45375700.0,0,0,0.0,0
2015-02-09,935.96,944.98,951.56,933.91,38649400.0,100.3,96.7,50.1,0.0,0.0,0.0,0.29999999999999716,-3.299999999999997,0.0,100.45236263982545,-0.15236263982545495,96.13740626136175,0.562593738638256,50.10001537020014,-1.5370200138420387e-05,0.0,0.9905498771887741,0.0,1.33725107505549,974.6796944854984,30.3720020439531,0.0,0.0,1016.87,0.0,-0.14823572969673193,0.20325007055964245,0,False,38649400.0,0,0,0.0,0
2015-02-10,944.22,959.76,959.76,944.22,33189300.0,100.3,95.7,50.1,0.0,0.0,0.0,0.29999999999999716,-4.299999999999997,0.0,100.46820430194957,-0.16820430194957225,96.09577059588607,-0.3957705958860629,50.09998247271811,1.7527281890750146e-05,0.0,0.9906982462914196,0.0,1.5640542656987444,973.2587712011652,30.37667582988107,0.0,0.0,1008.5,0.0,-0.14127256826755397,-0.07803153189479484,0,False,33189300.0,0,0,0.0,0
2015-02-11,962.13,970.42,972.66,962.13,34567400.0,100.3,95.7,50.1,0.0,0.0,0.0,0.29999999999999716,-4.299999999999997,0.0,100.48466177730275,-0.18466177730275035,96.05394157463881,-0.35394157463881015,50.09994538040484,5.461959516139814e-05,0.0,0.991092564234864,0.0,1.1106943402517278,972.9884120391495,30.279166100420245,0.0,0.0,999.8,0.0,0.04152241836977577,-0.007037561758266199,0,False,34567400.0,0,0,0.0,0
2015-02-12,970.75,971.64,975.14,959.45,36251700.0,100.3,95.7,50.1,0.0,0.30512857662936343,0.0,0.29999999999999716,-4.299999999999997,0.0,100.50169630405586,-0.20169630405585792,96.0121232167741,-0.31212321677409705,50.09990382266675,9.617733325484323e-05,0.0,0.9919988919618428,0.0,0.12571876094886747,972.8599918449447,28.627142144622425,0.0,0.0,999.72,0.0,0.04872509937108371,0.07973055659378023,0,False,36251700.0,0,0,0.0,0
2015-02-13,975.39,980.67,990.54,975.39,48616700.0,100.3,95.7,50.1,0.0,0.3457459036417585,0.0,0.29999999999999716,-4.299999999999997,0.0,100.51925629664515,-0.2192562966451561,95.97049496216997,-0.2704949621699626,50.099857532703325,0.00014246729667632962,0.0,0.9940980496510099,0.0,0.9293565518093017,973.6038021454261,26.181447509337737,0.0,0.0,991.48,0.0,0.34108745245050587,0.7167238377331581,0,False,48616700.0,0,0,0.0,0
2015-02-16,983.2,991.67,992.44,982.29,45178500.0,100.3,95.7,50.1,0.0,0.3790490217894496,0.0,0.29999999999999716,-4.299999999999997,0.0,100.53727616281904,-0.23727616281904318,95.92921457548108,-0.22921457548108037,50.09980625039302,0.00019374960697859933,0.0,0.9918174242896035,0.0,1.121682115288536,975.3243924172903,25.606550040956254,0.0,0.0,1019.83,0.0,-0.07072055487106288,0.5396020990179613,0,False,45178500.0,0,0,0.0,0
2015-02-17,994.99,996.91,1001.87,994.99,40942500.0,100.3,95.7,50.1,0.0,0.40683810217248323,0.0,0.29999999999999716,-4.299999999999997,0.0,100.55567508419409,-0.25567508419409535,95.8884210369897,-0.1884210369896948,50.09974972550785,0.0002502744921528688,0.0,0.9938913254716685,0.0,0.5284015852047519,977.3801645680245,25.635438767250896,0.0,0.0,1025.11,0.0,-0.09376141306152264,0.3213810283421501,0,False,40942500.0,0,0,0.0,0
2015-02-25,998.47,982.3,998.47,978.88,38560200.0,100.3,95.7,50.1,0.0,0.4301830671520721,0.0,0.29999999999999716,-4.299999999999997,0.0,100.5743557648757,-0.27435576487570756,95.84823740929923,-0.14823740929922735,50.09968772127464,0.0003122787253602155,0.0,0.9873837852923343,0.0,-1.4655284830125126,977.8487203234507,25.057153196558183,0.0,0.0,944.84,0.0,-0.05818648104048363,0.19865485821207815,0,False,38560200.0,0,0,0.0,0
2015-02-26,980.14,1004.8,1006.1,976.27,55496500.0,100.3,95.7,50.1,0.0,0.4497764451087986,0.0,0.29999999999999716,-4.299999999999997,0.0,100.59320315375506,-0.29320315375505857,95.80877367021888,-0.10877367021888062,50.09962001830041,0.00037998169958797234,0.0,0.9879425734314474,0.0,2.290542604092427,980.4155088640745,24.94517860808918,0.0,0.0,956.73,0.0,0.4392171202431523,1.0711424689974276,0,False,55496500.0,0,0,0.0,0
2015-02-27,1004.01,1006.49,1012.88,1003.47,53567800.0,100.3,95.7,50.1,0.0,0.4660915996993926,0.0,0.29999999999999716,-4.299999999999997,0.0,100.61208314723963,-0.31208314723963326,95.77012950329332,-0.07012950329331602,50.09954641887822,0.0004535811217820651,0.0,0.9876855765727076,0.0,0.16819267515923997,982.8987937341626,24.689811216263546,0.0,0.0,1001.19,0.0,-0.03475354301622624,0.9717838809397229,0,False,53567800.0,0,0,0.0,0
2015-03-02,1015.38,1013.02,1015.38,1006.25,53452100.0,100.3,95.7,50.1,0.0,0.479463301485376,0.0,0.29999999999999716,-4.299999999999997,0.0,100.63084128040676,-0.33084128040675864,95.73239703834003,-0.03239703834002228,50.09946675168869,0.0005332483113136277,0.0,0.9933963102984149,0.0,0.6487893570725989,985.7674800451947,24.063280412498262,0.0,0.0,1006.62,0.0,-0.0021598796291801836,0.9658234990045975,0,False,53452100.0,0,0,0.0,0
2015-03-03,1006.03,984.03,1006.03,984.03,56699500.0,100.3,95.7,50.1,0.0,0.49013251785355155,0.0,0.29999999999999716,-4.299999999999997,0.0,100.64930141589299,-0.34930141589299524,95.69566353507213,0.004336464927874317,50.099380876911155,0.0006191230888461519,0.0,0.9975500204316016,0.0,-2.861740143333791,985.6020057551762,22.900230353932127,0.0,0.0,1010.25,0.0,0.06075345963956513,1.1331160166893541,0,False,56699500.0,0,0,0.0,0
2015-03-04,986.42,989.42,990.96,980.19,45180800.0,100.3,95.7,50.1,0.0,0.4982728791224285,0.0,0.29999999999999716,-4.299999999999997,0.0,100.66726444124595,-0.3672644412459505,95.66001400340838,0.03998599659162494,50.099288691756065,0.0007113082439360596,0.0,1.0006510380942768,0.0,0.547747528022513,985.9656242546832,22.72652053855737,0.0,0.0,1020.18,0.0,-0.20315346696178982,0.5397205854349949,0,False,45180800.0,0,0,0.0,0
2015-03-05,983.71,976.74,984.48,971.69,45184800.0,100.3,95.7,50.1,0.0,0.5040069329937173,0.0,0.29999999999999716,-4.299999999999997,0.0,100.68450698697045,-0.38450698697045027,95.62553375441092,0.074466245589079,50.09919013642852,0.0008098635714830493,0.0,1.003035662492636,0.0,-1.2815588930888744,985.0869933732848,22.689137181757882,0.0,0.0,1008.66,0.0,8.853318223667195e-05,0.5399266487689663,0,False,45184800.0,0,0,0.0,0
2015-03-06,978.71,970.51,980.64,970.45,33983500.0,100.3,95.7,50.1,0.0,0.5074162634049094,0.0,0.29999999999999716,-4.299999999999997,0.0,100.70078017909617,-0.4007801790961736,95.59231087594719,0.10768912405281128,50.09908520052999,0.0009147994700100526,0.0,1.007805750010875,0.0,-0.6378360669164751,983.6987082901148,22.62512287841006,0.0,0.0,993.83,0.0,-0.24789973619447248,-0.0371176569347549,0,False,33983500.0,0,0,0.0,0
2015-03-09,962.54,987.63,989.07,955.37,46620500.0,100.3,95.7,50.1,0.0,0.5085476277155906,0.0,0.29999999999999716,-4.299999999999997,0.0,100.71580844177868,-0.4158084417786796,95.56043862715161,0.13956137284839087,50.09897392990248,0.0010260700975237569,0.0,1.0098464904166449,0.0,1.7640209786607075,984.0731170243896,21.528252984832367,0.0,0.0,980.51,0.0,0.37185693056924674,0.6138879309146845,0,False,46620500.0,0,0,0.0,0
2015-03-10,983.56,984.06,989.18,981.59,36391700.0,101.2,95.2,50.1,0.16431676725155078,0.5309393107730086,0.0,1.2000000000000028,-4.799999999999997,0.0,100.72928836721671,0.4707116327832921,95.53001774557006,-0.3300177455700606,50.09885643391572,0.0011435660842806783,0.0,1.0084937162722274,0.0,-0.3614714012332598,984.0718677839716,21.49547102849431,0.0,0.0,966.0,0.0,-0.21940562628028437,0.08694277328278249,0,False,36391700.0,0,0,0.0,0
2015-03-11,984.7,982.89,995.08,979.87,34380600.0,101.2,95.2,50.1,0.22833731853221698,0.5477225575051449,0.0,1.2000000000000028,-4.799999999999997,0.0,100.7408876720227,0.4591123279773086,95.50115866051037,-0.3011586605103673,50.098732893194324,0.0012671068056775425,0.0,1.0094591910614916,0.0,-0.1188951893177248,983.9593089474029,20.97715561346616,0.0,0.0,942.96,0.0,-0.05526260108761061,-0.016660719454734924,0,False,34380600.0,0,0,0.0,0
2015-03-12,990.72,999.62,1001.03,985.47,47121400.0,101.2,95.2,50.1,0.2746157189664293,0.5594023904871455,0.0,1.2000000000000028,-4.799999999999997,0.0,100.75030676111695,0.44969323888305723,95.47394888338142,-0.2739488833814221,50.098603567777204,0.0013964322227977277,0.0,1.0049589246799635,0.0,1.7021233301793615,985.4508033333645,19.889738500834405,0.0,0.0,968.43,0.0,0.37058108351803054,0.6396922119112647,0,False,47121400.0,0,0,0.0,0
2015-03-13,1002.04,1003.12,1008.3,999.91,43242200.0,101.2,95.2,50.1,0.31117131327758524,0.5662946716793169,0.0,1.2000000000000028,-4.799999999999997,0.0,100.7572779222203,0.44272207777970607,95.44845501179621,-0.2484550117962101,50.0984688056968,0.001531194303204586,0.0,1.0021796318924698,0.0,0.3501330505592204,987.1335839682822,16.7552877435279,0.0,0.0,957.14,0.0,-0.08232353028560269,0.4398519906257108,0,False,43242200.0,0,0,0.0,0
2015-03-16,1009.2,1029.56,1029.56,1004.69,57018600.0,101.2,95.2,50.1,0.3411441196105075,0.5685735326841492,0.0,1.2000000000000028,-4.799999999999997,0.0,100.76156467175076,0.43843532824924125,95.42472461913971,-0.22472461913970676,50.09832905196003,0.0016709480399725862,0.0,1.0007693538911961,0.0,2.6357763777015597,991.174195018922,16.787537075242067,0.0,0.0,945.16,0.0,0.3185869359098288,1.14955471915693,0,False,57018600.0,0,0,0.0,0
2015-03-17,1035.97,1041.31,1043.15,1031.18,83626500.0,101.2,95.2,50.1,0.36615429195523835,0.5662946716793092,0.0,1.2000000000000028,-4.799999999999997,0.0,100.76296127071508,0.4370387292849216,95.40278802497666,-0.20278802497665538,50.098184857906745,0.0018151420932568385,0.0,1.000432508711068,0.0,1.141264229379546,995.9490335885484,19.002146270743534,0.0,0.0,932.51,0.0,0.46665298692005774,2.520282865151952,0,True,57136930.23255814,0,0,0.0,0
2015-03-18,1045.31,1065.99,1065.99,1043.1,95712700.0,101.2,95.2,50.1,0.3871647604368689,0.5594023904871299,0.0,1.2000000000000028,-4.799999999999997,0.0,100.76129242701776,0.4387075729822385,95.38265994299543,-0.18265994299542854,50.09803689091485,0.0019631090851532917,0.0,0.9992037602835772,0.0,2.370091519336226,1002.6196018182104,24.231850484326063,0.0,0.0,944.98,0.0,0.14452595768087861,3.1429135319135173,1,True,57255260.46511628,0,0,0.0,0
2015-03-19,1068.5,1060.37,1068.5,1055.11,90240400.0,101.2,95.2,50.1,0.4047988005979232,0.54772255750512,0.0,1.2000000000000028,-4.799999999999997,0.0,100.75641319847512,0.44358680152488716,95.36434100438271,-0.16434100438270605,50.09788594441378,0.0021140555862189103,0.0,0.9967029861830007,0.0,-0.5272094484939038,1008.1196397402855,27.083562596060606,0.0,0.0,959.76,0.0,-0.05717423079695794,2.861003436290467,0,True,57373590.697674416,0,0,0.0,0
2015-03-20,1067.1,1077.27,1082.88,1063.34,87353800.0,101.2,95.2,50.1,0.41948243972945853,0.5309393107729724,0.0,1.2000000000000028,-4.799999999999997,0.0,100.7482091087071,0.4517908912929016,95.34781915560691,-0.1478191556069106,50.097732948160015,0.0022670518399863226,0.0,1.0004514075724749,0.0,1.593783302054952,1014.7053883364488,31.265898099164925,0.0,0.0,970.42,0.0,-0.03198789012460046,2.712297831329939,0,True,57491920.930232555,0,0,0.0,0
2015-03-23,1086.54,1098.31,1098.31,1086.54,88349500.0,101.2,95.2,50.1,0.4315169713368448,0.5085476277155405,0.0,1.2000000000000028,-4.799999999999997,0.0,100.73659648597271,0.4634035140272914,95.33307093056672,-0.13307093056671704,50.097578978719426,0.0024210212805755305,0.0,1.0028186784567177,0.0,1.9530851132956384,1022.667732304406,37.010137000414765,0.0,0.0,971.64,0.0,0.011398473792782804,2.7635921467387927,0,True,57610251.1627907,0,0,0.0,0
2015-03-24,1100.94,1096.6,1100.94,1078.6,108850500.0,101.2,95.2,50.1,0.4411192660682033,0.4797628724620365,0.0,1.2000000000000028,-4.799999999999997,0.0,100.72152303289832,0.47847696710168464,95.32006259794159,-0.12006259794158325,50.09742527009204,0.002574729907962592,0.0,0.996078704538557,0.0,-0.15569374766687405,1029.7089006563674,41.24046717280946,0.0,0.0,980.67,0.0,0.23204432396335006,3.819718249176187,1,True,57728581.39534884,0,0,0.0,0
2015-03-25,1095.33,1091.79,1100.34,1083.86,91802000.0,101.2,95.2,50.1,0.44844559121019417,0.4433415434378331,0.0,1.2000000000000028,-4.799999999999997,0.0,100.70296863290991,0.4970313670900879,95.3087511853742,-0.10875118537420292,50.09727322440435,0.0027267755956543738,0.0,0.997830871139832,0.0,-0.4386284880539826,1035.6213863081418,43.498985865371445,0.0,0.0,991.67,0.0,-0.156623074767686,2.9414505618729376,0,True,57846911.62790698,0,0,0.0,0
2015-03-26,1088.23,1098.28,1106.71,1084.81,89550000.0,101.2,95.2,50.1,0.4536062396943564,0.3971883944547615,0.0,1.2000000000000028,-4.799999999999997,0.0,100.68094639700064,0.5190536029993638,95.29908538282683,-0.09908538282682855,50.09712442258353,0.0028755774164679337,0.0,1.0010022577654147,0.0,0.5944366590644679,1041.5888733264142,46.34935308411309,0.0,0.0,996.91,0.0,-0.024531055968279536,2.825436904846987,0,True,57965241.86046512,0,0,0.0,0
2015-03-27,1100.95,1101.47,1107.08,1093.23,75991300.0,101.2,95.2,50.1,0.4566746370644309,0.33733233383142763,0.0,1.2000000000000028,-4.799999999999997,0.0,100.65550395223076,0.5444960477692433,95.29100632809605,-0.09100632809604292,50.09698063491619,0.003019365083808623,0.0,1.0024684746609172,0.0,0.2904541646938874,1047.2918377715175,48.84426804436185,0.0,0.0,982.3,0.0,-0.15140926856504744,2.1269491732671666,0,True,58083572.093023255,0,0,0.0,0
2015-03-30,1108.3,1133.52,1134.13,1106.51,109243000.0,101.2,95.2,50.1,0.45769286494404565,0.2542738138575415,0.0,1.2000000000000028,-4.799999999999997,0.0,100.62672497104961,0.5732750289503912,95.28444827804904,-0.0844482780490381,50.09684383138177,0.0031561686182328685,0.0,0.9991320686845472,0.0,2.9097478823753686,1055.5040436980396,53.51097570395691,0.0,0.0,1004.8,0.0,0.43757245895253805,3.83993821382214,1,True,58201902.325581394,0,0,0.0,0
2015-03-31,1147.45,1120.73,1151.72,1116.91,104932800.0,101.2,95.2,50.1,0.4566746370644309,0.253708131702189,0.0,1.2000000000000028,-4.799999999999997,0.0,100.5947309381321,0.6052690618679009,95.27933916966919,-0.07933916966918275,50.09671619163785,0.003283808362148477,0.0,0.9980046341443229,0.0,-1.128343566941914,1061.7160395363217,54.88335721998822,0.0,0.0,1006.49,0.0,-0.03945515959832668,3.6178946683011577,1,True,58320232.55813953,0,0,0.0,0
